"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FIDs","FINs","GLY","LEAN","P0","P1","P3","P5","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDs","XYNs","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX","FATPROP","LEANPROP"
"121",9,2021-02-17,33,34.2,0.452792998148148,0.554710765972222,0.424634172106481,3.88,0.662324999999999,1.72706466666667,131,27.18,3.156,72.602,47.47,37.018,0.845020418055556,0.942850827083333,"ISOLATED",78.6785925972222,105.253972083333,92.8126027083333,111.215393333333,0.614431666666667,2.63914333333333,20413.3333333333,45556.6666666667,3301.66666666667,6820,2019-01-19,2021-07-30,760,-163,65970,10121.6666666667,76091.6666666667,23715,52376.6666666667,0.893935622569444,12.0900451694444,5.43351597777778,6.65652919166667,2.211503175,5.766668922,7.978172097,3.253575,-4.11187307244444,4.27441038001474,11.7575757575758,82.3636363636364
"122",9,2021-02-23,33.5,35.2,NA,NA,NA,4.53,NA,NA,157,26.52,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,766,-157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5223880597015,79.1641791044776
"123",9,2021-03-11,32.8,36.4,0.453284054513889,0.547686029166667,0.430200884090909,4.61,0.6819925,3.3249655,156,25.4,3.703,169.451,43.367,24.245,0.811566041666667,0.948816890625,"ISOLATED",76.2273147708333,104.31681625,93.6251308333333,109.695921875,0.364251166666666,2.6457305,20799.6666666667,39853,1884,5426,2019-01-19,2021-07-30,782,-141,60652.6666666667,7310,67962.6666666667,22683.6666666667,45279,0.880191466145833,12.0116410041667,5.43940865416667,6.57223235,2.2771729575,11.1020598045,13.379232762,3.00998166666667,1.36759175783333,4.796990326306,14.0548780487805,77.4390243902439
"124",9,2021-03-23,31.9,36.3,NA,NA,NA,3.8,NA,NA,156,25.59,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,794,-129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9122257053292,80.2194357366771
"125",9,2021-04-07,33.3,35.8,0.4652809359375,0.561602335416667,0.45809385,4.87,NA,NA,178,25.82,3.805,517.81,167.257,40.263,0.821793234375,0.938580515277778,"ISOLATED",79.5921844479167,105.993140833333,96.3345886458333,112.7566425,NA,NA,22325,41965,2360.83333333333,5744,2019-01-19,2021-07-30,809,-114,64290,8104.83333333333,72394.8333333333,24685.8333333333,47709,0.880186874826389,12.32259925625,5.58337123125,6.739228025,NA,NA,NA,NA,NA,4.92136375717777,14.6246246246246,77.5375375375375
"126",9,2021-04-20,32.63,35.9,NA,NA,NA,4.65,NA,NA,139,25.37,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,822,-101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2506895494943,77.7505363162734
"127",9,2021-05-04,33.28,36.1,0.3631392734375,0.459942616666667,0.32982505952381,4.48,0.722078,3.28874533333333,135,25.99,4.064,151.725,60.275,22.045,0.915970441493056,1.02854122569444,"ISOLATED",67.2470268020833,93.0604195416667,73.2717728958334,90.5906615833333,0.514803499999999,2.87052633333333,27839.75,38388.6666666667,967.083333333333,6697.66666666667,2019-01-19,2021-07-30,836,-87,66228.4166666667,7664.75,73893.1666666667,28806.8333333333,45086.3333333333,0.97225583359375,9.87698268125,4.35767128125,5.5193114,2.411018442,10.981120668,13.39213911,3.38532983333333,3.51515642875,0.913428837000834,13.4615384615385,78.0949519230769
"128",9,2021-05-18,32.92,36.2,NA,NA,NA,4.04,NA,NA,165,26.46,3.939,179.208,77.373,31.649,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,850,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2721749696233,80.3766707168894
"129",9,2021-06-01,32.4,36.4,0.306452007291667,0.434460801041667,0.255037139583333,4.32,0.3985275,2.3665855,137,25.38,3.754,177.006,63.155,29.515,0.89913831875,1.020390696875,"ISOLATED",55.9202294375,87.21417325,62.06653975,85.76552225,0.4541325,2.7408375,20377.5,46270,1912.5,8976.5,2019-01-19,2021-07-30,864,-59,66647.5,10889,77536.5,22290,55246.5,0.9597645078125,8.8909537,3.6774240875,5.2135296125,1.3306833225,7.9020289845,9.232712307,3.19497,0.341758606999997,1.19243966045258,13.3333333333333,78.3333333333333
"130",9,2021-06-15,33.29,36.4,NA,NA,NA,4.18,NA,NA,113,25.87,3.888,110.588,48.662,22.759,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,878,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5563232201862,77.7110243316311
"131",9,2021-06-30,33.3,35.1,0.324929367361111,0.405322074305556,0.293209872420635,3.73,1.15124383333333,2.80869333333333,102,27.06,4.443,67.635,39.792,NA,0.890605875173611,1.00553366458333,"ISOLATED",58.8196760208333,80.660945375,65.9413359270833,80.2108796666667,0.2489195,1.90121233333333,16224.9166666667,31836,3109.75,6837.33333333333,2019-01-19,2021-07-30,893,-30,48060.9166666667,9947.08333333333,58008,19334.6666666667,38673.3333333333,0.948069769878472,8.7630173,3.89915240833333,4.86386489166667,3.8440031595,9.37822704,13.2222301995,2.15013183333333,4.4592128995,1.5168850164931,11.2012012012012,81.2612612612613
"132",9,2021-07-13,34.02,35.6,NA,NA,NA,2.15,NA,NA,101,29.87,4.125,140.083,75.497,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,906,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31981187536743,87.8012933568489
"133",9,2021-07-28,43.83,33.7,NA,NA,NA,4.02,NA,NA,116,31.78,7.269,131.945,79.342,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-30,921,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17180013689254,72.5074150125485
"134",10,2021-02-17,32.7,34.9,0.402219388773148,0.496237185416667,0.389653146296296,5.97,1.433509,3.338185,158,24.39,4.179,111.919,40.203,34.906,0.914361991435185,1.00048906944444,"ISOLATED",74.3636854861111,98.2372883333333,81.1908536388889,98.34731125,0.646145333333334,3.080326,17830.1666666667,39471,2863.83333333333,9251.66666666667,2019-01-19,2021-10-28,760,-253,57301.1666666667,12115.5,69416.6666666667,20694,48722.6666666667,0.957425530439815,10.7814788902778,4.82663266527778,5.954846225,4.786486551,11.146199715,15.932686266,3.72647133333333,5.15120737572222,1.53005248275971,18.256880733945,74.5871559633027
"135",10,2021-02-23,31.9,35.1,NA,NA,NA,4.88,NA,NA,149,24.1,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,766,-247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2978056426332,75.5485893416928
"136",10,2021-03-11,23.7,36.7,0.427426470833333,0.530219470833333,0.383451228125,1.62,2.6967905,4.4080485,121,18.79,4.199,24.762,16.358,10.663,0.960366516666667,1.03295703854167,"ISOLATED",82.126081,107.750361875,85.4085320833333,104.300325625,1.54712116666667,3.412857,20954.6666666667,32594,2922.66666666667,4344.5,2019-01-19,2021-10-28,782,-231,53548.6666666667,7267.16666666667,60815.8333333333,23877.3333333333,36938.5,0.996661777604167,11.4917513,5.12911765,6.36263365,9.00458347949999,14.7184739415,23.723057421,4.95997816666667,12.231306121,0.127873405190024,6.83544303797468,79.2827004219409
"137",10,2021-03-23,31.6,35.8,NA,NA,NA,4.85,NA,NA,154,23.65,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,794,-219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3481012658228,74.8417721518987
"138",10,2021-04-07,33.2,36,0.406732472916667,0.502324440972222,0.4014453,5.06,NA,NA,148,24.65,4.011,113.334,66.465,29.794,0.901261983159722,0.971833190277778,"ISOLATED",74.3130397604167,97.2583095833333,82.3259578125,100.16664625,NA,NA,20789,39971,2439.33333333333,5501,2019-01-19,2021-10-28,809,-204,60760,7940.33333333333,68700.3333333333,23228.3333333333,45472,0.93654758671875,10.9086829666667,4.880789675,6.02789329166667,NA,NA,NA,NA,NA,2.30727419985022,15.2409638554217,74.2469879518072
"139",10,2021-04-20,31.2,35.2,NA,NA,NA,4.69,NA,NA,124,23.7,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,822,-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0320512820513,75.9615384615385
"140",10,2021-05-04,32.51,35.3,0.357744008159722,0.454346257638889,0.321570596296296,5.2,0.539263416666666,1.71603033333333,160,24.04,3.946,54.57,47.332,31.122,0.931102055381944,1.02468061597222,"ISOLATED",67.1467674895833,91.584976625,71.9309018020833,89.5846922083333,0.715019166666667,2.34434066666667,17679.5,35180.3333333333,1774.83333333333,5060.33333333333,2019-01-19,2021-10-28,836,-177,52859.8333333333,6835.16666666667,59695,19454.3333333333,40240.6666666667,0.977891335677083,9.74508318958333,4.29292809791667,5.45215509166667,1.80060054825,5.729825283,7.53042583125,3.05935983333333,-2.21465735833333,0.718169243457987,15.9950784374039,73.9464780067672
"141",10,2021-05-18,30.62,35.4,NA,NA,NA,4.2,NA,NA,151,23.63,3.837,108.621,38.986,20.829,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,850,-163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7165251469628,77.1717831482691
"142",10,2021-06-01,32.75,35.5,0.32311343125,0.450047398958333,0.263278066666667,4.87,0.6963125,1.885226,149,24.22,3.722,68.387,33.355,24.459,0.885980473958333,0.9966865,"ISOLATED",58.247020125,88.9008235,65.6412670625,89.247165,0.2761675,2.23116,17904.5,42990.5,1853.5,5963,2019-01-19,2021-10-28,864,-149,60895,7816.5,68711.5,19758,48953.5,0.941333486979167,9.2779299625,3.877361175,5.4005687875,2.3249874375,6.294769614,8.6197570515,2.5073275,-0.658172911000001,1.81434599650462,14.8702290076336,73.9541984732824
"143",10,2021-06-15,32.04,36.4,NA,NA,NA,4.89,NA,NA,144,24.64,3.634,129.597,49.043,21.51,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,878,-135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2621722846442,76.9038701622971
"144",10,2021-06-30,32.5,36,0.369696827777778,0.475802814583333,NA,4.75,1.31190366666667,2.24999566666667,132,24.75,4.156,139.715,53.221,NA,0.935362094097222,1.01488224027778,"ISOLATED",69.7388631145833,95.3720120833333,74.23639928125,93.96634625,0.722202750000001,1.47082833333333,20735.75,40370,2803.83333333333,5547,2019-01-19,2021-10-28,893,-120,61105.75,8350.83333333333,69456.5833333333,23539.5833333333,45917,0.9751221671875,10.1459957083333,4.43636193333333,5.709633775,4.380446343,7.512735531,11.893181874,2.19303108333333,1.74718616566667,0.841367949827534,14.6153846153846,76.1538461538461
"145",10,2021-07-13,32.3,35.6,NA,NA,NA,4.68,NA,NA,163,24.64,4.105,159.043,61.882,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,906,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4891640866873,76.2848297213622
"146",10,2021-07-28,33.14,34.9,0.358594403125,0.460333364583333,0.331643666666667,4.68,0.523554,1.415924,166,25.15,3.832,64.112,46.355,NA,0.872627026041667,0.974708291666667,"ISOLATED",63.9573353125,89.372008125,73.0417630625,91.72492375,0.3402085,1.0880075,21075,54562,2616,8204.5,2019-01-19,2021-10-28,921,-92,75637,10820.5,86457.5,23691,62766.5,0.923667658854167,9.8271332125,4.3031328375,5.524000375,1.748146806,4.727770236,6.475917042,1.428216,-3.3512161705,2.50042694954033,14.1219070609535,75.8901629450815
"147",10,2021-08-11,31.92,36,NA,NA,NA,4.01,NA,NA,147,25.05,4.629,97.214,54.602,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,935,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.562656641604,78.4774436090226
"148",10,2021-08-24,32,35.6,0.355668984375,0.477701703125,0.3201742,NA,0.795183,1.8985375,154,NA,3.842,155.436,62.443,NA,0.907148013541667,1.02309368645833,"ISOLATED",65.3800931875,96.27680625,71.90017975,94.194258125,0.6262215,1.5997735,18880,43208,1506.5,7098.5,2019-01-19,2021-10-28,948,-65,62088,8605,70693,20386.5,50306.5,0.96512085,10.00044825,4.2680278125,5.7324204375,2.655116037,6.3392167125,8.9943327495,2.225995,-1.0061155005,1.16269044859662,NA,NA
"149",10,2021-09-07,31,36.4,NA,NA,NA,NA,NA,NA,153,NA,3.92,143.592,69.007,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,962,-51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",10,2021-09-23,31.4,36.5,0.321969324652778,0.440737106944444,0.2869449625,NA,0.464000333333334,1.836845,142,NA,3.87,167.308,68.384,NA,0.841071302083333,0.999586636805556,"ISOLATED",55.8763661875,87.3037339166666,66.0162544583333,87.3329559166667,0.404638,1.84765466666667,20858.5,45707.3333333333,2365.83333333333,8101.33333333333,2019-01-19,2021-10-28,978,-35,66565.8333333333,10467.1666666667,77033,23224.3333333333,53808.6666666667,0.920328969444445,9.15247717916667,3.86363189583333,5.28884528333333,1.549297113,6.133225455,7.682522568,2.25229266666667,-1.46995461116667,2.43062429666804,NA,NA
"151",10,2021-10-05,30.3,36.2,NA,NA,NA,NA,NA,NA,157,NA,5.193,162.966,82.168,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-28,990,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",10,2021-10-18,25.3,36,0.255903945833333,0.354237339583333,0.1191177,NA,0.9849055,1.472205,111,NA,4.652,163.9,275.467,NA,0.934977959375,1.00120610833333,"ISOLATED",48.2672340625,70.370548375,51.3880713125,70.1363919375,0.698121,2.115782,20743,31599.5,6974,13620.5,2019-01-19,2021-10-28,1003,-10,52342.5,20594.5,72937,27717,45220,0.968092033854167,7.321695425,3.07084735,4.250848075,3.2885994645,4.915692495,8.2042919595,2.813903,0.882596534500001,0.778734699170013,NA,NA
"153",11,2021-02-17,33,34.8,0.515863263310185,0.591298629861111,0.456941975,3.69,1.25438466666667,2.65833133333333,121,28.17,3.533,64.779,36.105,25.003,0.920697982175926,0.985564568055556,"ISOLATED",95.9506232638889,115.91594875,103.969009166667,117.50712875,1.23190233333333,3.965531,32758.8333333333,45987.3333333333,4361.66666666667,5905,2019-01-19,2021-03-30,760,-41,78746.1666666667,10266.6666666667,89012.8333333333,37120.5,51892.3333333333,0.953131275115741,13.2859427180556,6.19035915972222,7.09558355833333,4.188390402,8.876168322,13.064558724,5.19743333333333,-0.221383994055556,2.07565064693524,11.1818181818182,85.3636363636364
"154",11,2021-02-23,36.3,36.2,NA,NA,NA,4.52,NA,NA,135,29.19,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-03-30,766,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4517906336088,80.4132231404959
"155",11,2021-03-11,36.2,36.4,0.470712547222222,0.590357341666667,0.430415066666667,4.86,0.725663833333334,3.310329,125,29.12,3.767,89.875,31.337,18.124,0.843553052083333,0.983262696875,"ISOLATED",81.6897319583333,115.4998675,96.5145166666667,117.38504875,0.686614,3.298758,27904.8333333333,39822.5,3111.83333333333,8003.5,2019-01-19,2021-03-30,782,-19,67727.3333333333,11115.3333333333,78842.6666666667,31016.6666666667,47826,0.913407874479167,12.7328386666667,5.64855056666667,7.0842881,2.4229915395,11.053188531,13.4761800705,3.985372,0.743341403833332,3.67521188020173,13.4254143646409,80.4419889502762
"156",11,2021-03-23,36.7,36.8,NA,NA,NA,4.8,NA,NA,148,29.82,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-03-30,794,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0790190735695,81.2534059945504
"157",12,2021-02-17,37.2,34.5,0.49961752662037,0.593314338888889,0.479495334343434,4.74,1.17382866666667,3.138188,141,30.57,4.271,33.401,26.032,20.203,0.92192706099537,0.997713786805556,"ISOLATED",93.0135204166667,117.362522083333,100.671041458333,117.612630416667,1.268931,3.54648766666667,28145.8333333333,61223.3333333333,3655.5,9499.33333333333,2019-01-19,2022-03-24,760,-400,89369.1666666667,13154.8333333333,102524,31801.3333333333,70722.6666666667,0.959820423900463,13.1151823861111,5.99541031944444,7.11977206666667,3.919413918,10.478409732,14.39782365,4.81541866666667,1.28264126388889,1.75654156247353,12.741935483871,82.1774193548387
"158",12,2021-02-23,38,35.1,NA,NA,NA,5.25,NA,NA,143,29.69,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,766,-394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8157894736842,78.1315789473684
"159",12,2021-03-11,38.4,36.5,0.480771758680556,0.559705670833333,0.455841740656566,6.02,1.21560133333333,3.031545,135,29.07,3.45,115.674,55.326,32.742,0.876837933680556,0.97039798125,"ISOLATED",86.207700625,108.4548525,97.7990464583333,111.584523125,1.221125,2.639747,26534,44039.5,2780.16666666667,7917.5,2019-01-19,2022-03-24,782,-378,70573.5,10697.6666666667,81271.1666666667,29314.1666666667,51957,0.923617957465278,12.4857291541667,5.76926110416667,6.71646805,4.058892852,10.122328755,14.181221607,3.860872,1.69549245283333,3.17895165110193,15.6770833333333,75.703125
"160",12,2021-03-23,38.2,37.7,NA,NA,NA,6.07,NA,NA,153,29.13,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,794,-366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8900523560209,76.2565445026178
"161",12,2021-04-07,38.5,36.9,0.504694380208333,0.580080582638889,0.50981,6.34,NA,NA,158,29.49,4.285,174.425,72.733,25.09,0.891928238715278,0.970579397222222,"ISOLATED",92.0121337291666,112.462388333333,102.58976375,115.629837083333,NA,NA,30461.3333333333,46823,3544.41666666667,6261.66666666667,2019-01-19,2022-03-24,809,-351,77284.3333333333,9806.08333333333,87090.4166666667,34005.75,53084.6666666667,0.93125381796875,13.0172995541667,6.0563325625,6.96096699166667,NA,NA,NA,NA,NA,2.98296548235351,16.4675324675325,76.5974025974026
"162",12,2021-04-20,38.2,36.1,NA,NA,NA,6.26,NA,NA,152,29.39,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,822,-338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3874345549738,76.9371727748691
"163",12,2021-05-04,40.26,36.6,0.414177793229167,0.502256261805556,0.34351970952381,7.18,0.814761333333334,2.86216466666667,181,29.83,4.129,226.483,133.035,39.862,0.898563036111111,0.996901611111111,"ISOLATED",75.8955841354167,99.5195837083333,83.7952981458333,99.5147404166667,1.16199375,3.56761633333333,20925.5833333333,35237.6666666667,2777.83333333333,6400,2019-01-19,2022-03-24,836,-324,56163.25,9177.83333333333,65341.0833333333,23703.4166666667,41637.6666666667,0.947732323611111,10.9972086604167,4.97013351875,6.02707514166667,2.720488092,9.556767822,12.277255914,4.72961008333333,1.28004725358333,1.91599514481249,17.8340784898162,74.093392945852
"164",12,2021-05-18,39.19,37.2,NA,NA,NA,7.08,NA,NA,164,29.28,4.103,90.531,45.199,25.376,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,850,-310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0658331206941,74.7129369737178
"165",12,2021-06-01,39.3,37.1,0.400130255381944,0.473807986805556,0.330162383928571,6.92,1.435193,3.86857866666667,156,29.03,3.89,84.414,47.776,27.332,0.953872758159722,1.03430050347222,"ISOLATED",76.6839803333333,96.28810375,80.0095849166667,93.2030832083333,1.18655808333333,2.43447533333333,25415.5833333333,38417.6666666667,2495.25,4966,2019-01-19,2022-03-24,864,-296,63833.25,7461.25,71294.5,27910.8333333333,43383.6666666667,0.994086630815972,10.48725890625,4.80156306458333,5.68569584166667,4.792109427,12.917184168,17.709293595,3.62103341666667,7.22203468875,0.206716778803797,17.6081424936387,73.8676844783715
"166",12,2021-06-15,38.88,37.4,NA,NA,NA,6.02,NA,NA,147,30.34,3.444,113.4,51.216,39.054,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,878,-282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4835390946502,78.0349794238683
"167",12,2021-06-30,39.6,35.4,0.438805142708333,0.498402141666667,0.345315685,6.64,1.36284133333333,2.5468405,169,30.15,3.839,137.313,78.341,NA,0.934706886458333,1.02454966666667,"ISOLATED",82.79294075,100.650361875,88.1086436458334,98.219450625,1.07272516666667,2.19425,25665.5,33053,3283.83333333333,5163.5,2019-01-19,2022-03-24,893,-267,58718.5,8447.33333333333,67165.8333333333,28949.3333333333,38216.5,0.9796282765625,11.2464874125,5.2656617125,5.9808257,4.550527212,8.5039004295,13.0544276415,3.26697516666667,1.807940229,0.763701104035918,16.7676767676768,76.1363636363636
"168",12,2021-07-13,40.35,37,NA,NA,NA,6.32,NA,NA,171,31.13,4.127,190.023,108.083,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,906,-254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6629491945477,77.1499380421314
"169",12,2021-07-28,40.49,37.5,0.476849464583333,0.5544770625,0.401050066666667,6.69,1.353649,2.3540985,161,30.68,3.845,168.677,83.594,NA,0.89913326875,0.976460788541667,"ISOLATED",87.200967625,108.27045875,96.52504,110.3095475,0.923168000000001,2.43778,24603.5,41080.5,3461.5,5654.5,2019-01-19,2022-03-24,921,-239,65684,9116,74800,28065,46735,0.937797028645833,12.375918325,5.722193575,6.65372475,4.519834011,7.8603348915,12.3801689025,3.360948,0.0042505774999988,2.56606297683827,16.5225981723882,75.771795505063
"170",12,2021-08-11,40.25,36.5,NA,NA,NA,6.45,NA,NA,152,30.43,4.214,181.8,72.625,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,935,-225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0248447204969,75.6024844720497
"171",12,2021-08-24,39.9,36.7,0.423756225,0.518806066666667,0.337776411666667,NA,1.090283,2.642801,122,NA,4.045,165.51,62.511,NA,0.966630973958333,1.03829822604167,"ISOLATED",82.1876940625,106.0263175,84.459946875,101.8880903125,1.2958785,3.1244715,24266.5,41564.5,2457,6548.5,2019-01-19,2022-03-24,948,-212,65831,9005.5,74836.5,26723.5,48113,1.0024646,11.3107475,5.0850747,6.2256728,3.640454937,8.824312539,12.464767476,4.42035,1.154019976,-0.0929215609616723,NA,NA
"172",12,2021-09-07,38.1,36.9,NA,NA,NA,NA,NA,NA,148,NA,3.722,122.091,90.617,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,962,-198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",12,2021-09-23,38.6,36.9,0.412205179861111,0.518656491666667,0.342236267438272,NA,1.2843025,3.03407566666667,167,NA,6.383,109.011,75.936,NA,0.868019552777778,1.01382743125,"ISOLATED",73.465134625,104.222482333333,83.976842625,102.356363333333,1.11687683333333,3.51181233333333,21804,42115.6666666667,1943.66666666667,5801.33333333333,2019-01-19,2022-03-24,978,-182,63919.6666666667,7745,71664.6666666667,23747.6666666667,47917,0.940923492013889,11.1703400583333,4.94646215833333,6.2238779,4.2882860475,10.130778651,14.4190646985,4.62868916666667,3.24872464016667,2.19968227887902,NA,NA
"174",12,2021-10-05,39.1,36.8,NA,NA,NA,NA,NA,NA,187,NA,5.19,73.942,58.506,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,990,-170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",12,2021-10-18,38.7,37,0.472577604166667,0.567205121527778,0.413841678571429,NA,1.454666,3.64288866666667,131,NA,3.523,210.951,92.244,NA,0.903279788888889,0.991533782638889,"ISOLATED",86.8489545,112.136658875,95.5398775,112.454191666667,1.27060466666667,3.05932866666667,21747.3333333333,37466.6666666667,1930,4491,2019-01-19,2022-03-24,1003,-157,59214,6421,65635,23677.3333333333,41957.6666666667,0.947406785763889,12.4773927083333,5.67093125,6.80646145833333,4.857129774,12.163605258,17.020735032,4.32993333333333,4.54334232366666,2.18742062605822,NA,NA
"176",12,2021-11-02,39.4,35.6,NA,NA,NA,4.29,NA,NA,186,30.94,3.907,483.527,61.957,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2022-03-24,1018,-142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8883248730964,78.5279187817259
"177",12,2021-11-18,38.8,36.4,0.466955132291667,0.555109058333333,0.417700694444444,4.23,1.038318,2.4415755,162,30.33,4.029,115.307,83.671,NA,0.883389197916667,0.94908463125,"ISOLATED",84.3086226875,106.3929,94.826135,110.996831875,1.178262,2.517854,27260.5,47047.5,3260.5,6433,2019-01-19,2022-03-24,1034,-126,74308,9693.5,84001.5,30521,53480.5,0.916236914583333,12.2647702875,5.6034615875,6.6613087,3.466943802,8.1524205945,11.6193643965,3.696116,-0.645405890999999,3.42445000402552,10.9020618556701,78.1701030927835
